likes,no_of_comments,t,follower_count_at_t,image_path,filename,t_zeroed
-0.1350902471509637,0.03373596827899111,1515776201,0.4703176987366425,../Data/insta_data/1714.jpg,./data/insta_data/1714.jpg,-5.244281607223053
-0.4174437065872041,-0.08528180343097995,1583317024,-0.5313408075411453,../Data/insta_data/5432.jpg,./data/insta_data/5432.jpg,-0.13761041871251625
-0.041299398609555074,-0.07930005662784619,1577072703,0.31618147340361596,../Data/insta_data/2274.jpg,./data/insta_data/2274.jpg,-0.6097852691329764
-0.5245594948591888,-0.11585517598033031,1582350399,0.07694872176343244,../Data/insta_data/3235.jpg,./data/insta_data/3235.jpg,-0.21072380227642099
-0.555262097175243,-0.10726234922344768,1583039319,-0.5313408075411453,../Data/insta_data/5438.jpg,./data/insta_data/5438.jpg,-0.1586295713813534
0.2594229626327255,-0.10408157909797179,1592751991,-0.2312979913535924,../Data/insta_data/3936.jpg,./data/insta_data/3936.jpg,0.5757554281597081
1.7461733766860263,0.09773116423632697,1591321693,-0.7441135507707644,../Data/insta_data/8122.jpg,./data/insta_data/8122.jpg,0.4675597178391832
-0.6084482766035246,-0.10650276232781164,1575253165,0.07694872176343244,../Data/insta_data/3270.jpg,./data/insta_data/3270.jpg,-0.7473170630344683
1.7295907705587075,-0.0034363154261972933,1588096982,0.17989753528036034,../Data/insta_data/3748.jpg,./data/insta_data/3748.jpg,0.22379803365094245
0.25115231038616104,-0.1021826118588817,1589710149,-0.7441135507707644,../Data/insta_data/8148.jpg,./data/insta_data/8148.jpg,0.3457544842079004
0.07214070239778636,-0.03989648641672692,1544496547,0.4703176987366425,../Data/insta_data/1687.jpg,./data/insta_data/1687.jpg,-3.072806554528799
-0.5655926684270379,-0.08808278010863782,1592357418,-0.34244112998423804,../Data/insta_data/4335.jpg,./data/insta_data/4335.jpg,0.5458900853388784
-0.926383093894523,-0.1190359461058062,1590671640,-0.7073572465068457,../Data/insta_data/6255.jpg,./data/insta_data/6255.jpg,0.4184142169947798
-0.2721910218449499,-0.10541085616533484,1570754861,0.07694872176343244,../Data/insta_data/3284.jpg,./data/insta_data/3284.jpg,-1.0874039288777397
-0.626187328488166,-0.1012806024203139,1593361362,-0.7073572465068457,../Data/insta_data/6180.jpg,./data/insta_data/6180.jpg,0.6218009820277722
-0.12078955631264687,-0.08048691115227748,1594465002,-0.2416637360479193,../Data/insta_data/6914.jpg,./data/insta_data/6914.jpg,0.7052727250004205
0.11718013448207373,-0.01772604390035018,1594374049,-0.967993322648124,../Data/insta_data/7247.jpg,./data/insta_data/7247.jpg,0.698392354882204
0.06860424997026035,-0.04934384843120009,1579825929,1.6614779497822807,../Data/insta_data/941.jpg,./data/insta_data/941.jpg,-0.4015595624783812
-0.6144938033080982,-0.06681434703082888,1593599124,0.5780108359089259,../Data/insta_data/2367.jpg,./data/insta_data/2367.jpg,0.6397957961831077
-0.6015096020595904,-0.10507853689849408,1579754703,1.5274827391593782,../Data/insta_data/1657.jpg,./data/insta_data/1657.jpg,-0.4070033718026843
-0.9177975166872592,-0.1180389883052839,1594098341,1.76111183079649,../Data/insta_data/979.jpg,./data/insta_data/979.jpg,0.6775244191390419
1.1974501902451082,-0.06031038423694533,1588603800,0.02108133016454865,../Data/insta_data/3536.jpg,./data/insta_data/3536.jpg,0.26205591584673954
0.7445932594636506,0.07408902210965541,1589965620,-0.3238626610192436,../Data/insta_data/3629.jpg,./data/insta_data/3629.jpg,0.365034642231474
-0.7580376329357377,-0.11780161740039764,1577212569,0.8128336393241029,../Data/insta_data/1553.jpg,./data/insta_data/1553.jpg,-0.5992000843357204
-0.7988384848112676,-0.10427147582188079,1593671994,-0.28367815776618077,../Data/insta_data/4981.jpg,./data/insta_data/4981.jpg,0.6453152139702484
-0.6429816054907092,-0.11087038697771884,1563181468,-0.6397154579951324,../Data/insta_data/6009.jpg,./data/insta_data/6009.jpg,-1.6600624264092954
-0.8634961931358452,-0.10973100663426479,1594048130,1.76111183079649,../Data/insta_data/982.jpg,./data/insta_data/982.jpg,0.6737439959971648
1.7183980276931945,0.03748642857619403,1594220503,-0.43519649149041584,../Data/insta_data/4665.jpg,./data/insta_data/4665.jpg,0.6867486516052222
-0.6341740319996736,-0.10351188892624476,1592288324,0.9727910175848397,../Data/insta_data/1452.jpg,./data/insta_data/1452.jpg,0.5406731014030879
-0.7306339986506165,-0.06804867573623742,1500647722,0.4703176987366425,../Data/insta_data/1745.jpg,./data/insta_data/1745.jpg,-6.388162041492251
-0.6568744426913989,-0.1077370910332202,1589183265,0.24070632358562913,../Data/insta_data/2748.jpg,./data/insta_data/2748.jpg,0.30590882429251487
0.734211061169118,-0.009085742962490295,1590214150,1.6614779497822807,../Data/insta_data/874.jpg,./data/insta_data/874.jpg,0.38386114947802236
2.056410601904848,0.22970938735308788,1587300879,1.1326656528160564,../Data/insta_data/2058.jpg,./data/insta_data/2058.jpg,0.1636136972322577
-0.4339333840375954,-0.08214850748648131,1583885694,-0.5590636575102225,../Data/insta_data/4522.jpg,./data/insta_data/4522.jpg,-0.09466481182079145
-0.1360608355544307,-0.060785126046717854,1591192467,-0.7519918996110829,../Data/insta_data/8436.jpg,./data/insta_data/8436.jpg,0.4578062261331401
-0.04238872921131856,-0.10204018931594995,1579853081,-0.6397154579951324,../Data/insta_data/5972.jpg,./data/insta_data/5972.jpg,-0.3995181339817675
-0.7117230128958314,-0.1077370910332202,1594291616,0.9727910175848397,../Data/insta_data/1363.jpg,./data/insta_data/1363.jpg,0.6921168524666879
0.25149821157250296,-0.04839436481165505,1583578582,-0.8921127532561899,../Data/insta_data/6849.jpg,./data/insta_data/6849.jpg,-0.11787660991191735
-0.7755495258323336,-0.10949363572937852,1593861757,0.9566661240581885,../Data/insta_data/1067.jpg,./data/insta_data/1067.jpg,0.6596052134465441
-0.6624295124899653,-0.10740477176637943,1582802863,0.2820830496676398,../Data/insta_data/2535.jpg,./data/insta_data/2535.jpg,-0.1764731686110137
-0.6407926188786347,-0.11637739197108009,1590329839,-0.7029595289353029,../Data/insta_data/6066.jpg,./data/insta_data/6066.jpg,0.3926317311671774
0.26926307697851315,0.029653188714947435,1588085846,-0.9237646208853759,../Data/insta_data/8678.jpg,./data/insta_data/8678.jpg,0.22296634055972947
-0.04392205238062545,-0.09468169126447587,1582701087,-0.5716142223272144,../Data/insta_data/5280.jpg,./data/insta_data/5280.jpg,-0.18418523182044316
0.10530591465242438,-0.026936035009937093,1581139151,-0.9237646208853759,../Data/insta_data/8728.jpg,./data/insta_data/8728.jpg,-0.3022856507726864
-0.35665286376367317,-0.09710287449431572,1592916806,-0.5868879687262948,../Data/insta_data/5091.jpg,./data/insta_data/5091.jpg,0.5881552160650654
0.3144677155995609,-0.08110407550498176,1574497849,-0.4298498879171003,../Data/insta_data/4314.jpg,./data/insta_data/4314.jpg,-0.8044014524768138
-0.7677073780404913,-0.10806941030006097,1592443082,0.9566661240581885,../Data/insta_data/1091.jpg,./data/insta_data/1091.jpg,0.5523924131429072
-0.5866978034981712,-0.10161292168715468,1594030290,2.4604512367468527,../Data/insta_data/199.jpg,./data/insta_data/199.jpg,0.672383043666089
-0.38312721127951743,-0.1110128095206506,1577809480,0.8128336393241029,../Data/insta_data/1536.jpg,./data/insta_data/1536.jpg,-0.5540618320217068
-0.8805279545349814,-0.11704203050476161,1594109866,1.76111183079649,../Data/insta_data/978.jpg,./data/insta_data/978.jpg,0.6784317206930925
-0.27658964588619395,-0.09809983229483801,1582540719,-0.7999133015383181,../Data/insta_data/5877.jpg,./data/insta_data/5877.jpg,-0.19635819433728768
0.10694765461148024,-0.08846257355645584,1593598649,-0.7029595289353029,../Data/insta_data/6048.jpg,./data/insta_data/6048.jpg,0.6397201877202702
-0.6388204658460581,-0.11599759852326207,1584345634,-0.9253637522373884,../Data/insta_data/7612.jpg,./data/insta_data/7612.jpg,-0.05988491891552137
0.731712312300618,-0.01791594062425919,1590403373,-0.9253637522373884,../Data/insta_data/7562.jpg,./data/insta_data/7562.jpg,0.39815114895431813
-0.4882605211103781,-0.06187703220919465,1589960473,-0.7519918996110829,../Data/insta_data/8449.jpg,./data/insta_data/8449.jpg,0.3646565999172863
-0.2473790651052565,-0.06662445030691987,1593313491,2.3148942298743735,../Data/insta_data/312.jpg,./data/insta_data/312.jpg,0.6181717758115702
2.364753114655199,0.3259870263749552,1576402254,2.778559685281988,../Data/insta_data/506.jpg,./data/insta_data/506.jpg,-0.6604429392341307
1.7847491030195655,0.05533672062364083,1587807952,1.1326656528160564,../Data/insta_data/2055.jpg,./data/insta_data/2055.jpg,0.20194718789089233
-0.42186298144554313,-0.10835425538592448,1587197243,0.9164045145115496,../Data/insta_data/1282.jpg,./data/insta_data/1282.jpg,0.15575041709715315
-0.9237397893063576,-0.11875110101994268,1590824533,-0.7073572465068457,../Data/insta_data/6252.jpg,./data/insta_data/6252.jpg,0.429982311808924
-0.4535516602778856,-0.0896019538999099,1586750209,0.2820830496676398,../Data/insta_data/2508.jpg,./data/insta_data/2508.jpg,0.12195343420877114
-0.8924899403372847,-0.11476326981785351,1576498464,-1.0492011392748484,../Data/insta_data/9406.jpg,./data/insta_data/9406.jpg,-0.6531845268017265
0.06677148995307534,-0.07901521154198267,1588855096,0.4539238371872964,../Data/insta_data/1916.jpg,./data/insta_data/1916.jpg,0.2811092484818005
1.0462758837008506,-0.054708430881629584,1573882840,-0.052401180320417004,../Data/insta_data/3511.jpg,./data/insta_data/3511.jpg,-0.8509006571219032
-0.3236993223842593,-0.10778456521419745,1570545149,0.4539238371872964,../Data/insta_data/1999.jpg,./data/insta_data/1999.jpg,-1.103281706073624
-0.7004579921704859,-0.11053806771087807,1592484171,-0.34244112998423804,../Data/insta_data/4334.jpg,./data/insta_data/4334.jpg,0.5554923601192465
-0.2356958653337363,-0.0999038511719736,1587210492,-0.5868879687262948,../Data/insta_data/5128.jpg,./data/insta_data/5128.jpg,0.15673332711404123
0.1826174111519892,-0.042839885637316555,1580009391,1.6614779497822807,../Data/insta_data/939.jpg,./data/insta_data/939.jpg,-0.3877232137791107
-0.6327594510286633,-0.09838467738070153,1593601931,1.735790017632616,../Data/insta_data/561.jpg,./data/insta_data/561.jpg,0.6400226215716203
-0.7658229909805686,-0.11471579563687626,1588909385,-0.00836551017537993,../Data/insta_data/3067.jpg,./data/insta_data/3067.jpg,0.2851921054750279
-0.5960009965994878,-0.11419357964612649,1506674074,0.4703176987366425,../Data/insta_data/1728.jpg,./data/insta_data/1728.jpg,-5.932469835970375
0.20376384785731258,-0.04412168852370236,1589017052,1.6614779497822807,../Data/insta_data/889.jpg,./data/insta_data/889.jpg,0.2933578194614826
-0.37028756575067484,-0.11049059352990082,1591186747,-0.0884757585956153,../Data/insta_data/2816.jpg,./data/insta_data/2816.jpg,0.45735257535611484
-0.4360759063112061,-0.11898847192482895,1590385418,-0.7154555344024957,../Data/insta_data/7887.jpg,./data/insta_data/7887.jpg,0.39679019662324233
-0.45009264841446606,-0.08490200998316193,1584621738,-0.8081454885010193,../Data/insta_data/6779.jpg,./data/insta_data/6779.jpg,-0.03901698317235932
-0.6590169649650096,-0.11139260296846862,1581335272,0.07694872176343244,../Data/insta_data/3243.jpg,./data/insta_data/3243.jpg,-0.2874663920565278
0.15860051087045496,-0.04716003610624649,1576590960,-0.7228866667400733,../Data/insta_data/6351.jpg,./data/insta_data/6351.jpg,-0.6461529397578349
-0.799153409771967,-0.11395620874124023,1586495786,-0.7999133015383181,../Data/insta_data/5857.jpg,./data/insta_data/5857.jpg,0.1026732761851975
-0.7268032720794861,-0.11742182395257963,1577082194,0.8128336393241029,../Data/insta_data/1558.jpg,./data/insta_data/1558.jpg,-0.609029184504601
-0.6033578501895966,-0.09828972901874702,1585296024,0.2820830496676398,../Data/insta_data/2517.jpg,./data/insta_data/2517.jpg,0.012018729242982652
-0.540770386278797,-0.10745224594735668,1594272408,-1.4990169217606004,../Data/insta_data/9184.jpg,./data/insta_data/9184.jpg,0.6906802916727746
-0.20452345692876986,-0.059265952255445786,1591342792,-0.879780957605937,../Data/insta_data/7696.jpg,./data/insta_data/7696.jpg,0.4691474955587716
-0.7969592604556188,-0.11049059352990082,1594122272,0.9727910175848397,../Data/insta_data/1371.jpg,./data/insta_data/1371.jpg,0.679339022247143
-0.5400734212018393,-0.11020574844403731,1589296107,-0.9498025122211773,../Data/insta_data/8360.jpg,./data/insta_data/8360.jpg,0.3144525805931573
-0.3898180760183112,-0.05774677846417372,1579090606,-0.4298498879171003,../Data/insta_data/4294.jpg,./data/insta_data/4294.jpg,-0.4572073911268133
1.3589189291112447,0.06853454293531692,1593924220,2.778559685281988,../Data/insta_data/410.jpg,./data/insta_data/410.jpg,0.6643685466053094
-0.4311042220955746,-0.09002922152870516,1594084926,-0.5590636575102225,../Data/insta_data/4444.jpg,./data/insta_data/4444.jpg,0.6765415091221539
